id,product_id,return_date,quantity_returned,reason,created_at,store_id
RET-0006224,PRD-0109,2024-08-02,1,Damaged packaging,2024-08-02T17:15:00,DEL-001
RET-0006225,PRD-0109,2024-09-05,3,Wrong product,2024-09-05T17:02:00,DEL-001
RET-0006226,PRD-0109,2024-10-25,1,Wrong product,2024-10-25T11:55:00,DEL-001
RET-0006227,PRD-0109,2024-10-25,3,Festival over,2024-10-25T15:01:00,DEL-001
RET-0006228,PRD-0109,2024-10-31,2,Festival over,2024-10-31T12:04:00,DEL-001
RET-0006229,PRD-0109,2024-11-26,2,Wrong product,2024-11-26T20:26:00,DEL-001
RET-0006230,PRD-0109,2024-12-12,3,Damaged packaging,2024-12-12T16:37:00,DEL-001
RET-0006231,PRD-0001,2024-02-25,2,Near expiry,2024-02-25T19:02:00,DEL-002
RET-0006232,PRD-0001,2024-03-24,3,Near expiry,2024-03-24T15:14:00,DEL-002
RET-0006233,PRD-0001,2024-03-30,2,Damaged packaging,2024-03-30T17:16:00,DEL-002
RET-0006234,PRD-0001,2024-05-28,3,Damaged packaging,2024-05-28T09:20:00,DEL-002
RET-0006235,PRD-0001,2024-06-16,3,Quality issue,2024-06-16T10:27:00,DEL-002
RET-0006236,PRD-0001,2024-08-04,1,Damaged packaging,2024-08-04T20:00:00,DEL-002
RET-0006237,PRD-0001,2024-10-29,1,Damaged packaging,2024-10-29T13:43:00,DEL-002
RET-0006238,PRD-0002,2024-04-02,1,Damaged packaging,2024-04-02T19:25:00,DEL-002
RET-0006239,PRD-0002,2024-04-13,2,Damaged packaging,2024-04-13T15:48:00,DEL-002
RET-0006240,PRD-0002,2024-09-22,1,Wrong product,2024-09-22T09:17:00,DEL-002
RET-0006241,PRD-0002,2024-11-10,3,Damaged packaging,2024-11-10T15:46:00,DEL-002
RET-0006242,PRD-0003,2024-02-24,3,Damaged packaging,2024-02-24T09:17:00,DEL-002
RET-0006243,PRD-0003,2024-03-08,2,Near expiry,2024-03-08T12:44:00,DEL-002
RET-0006244,PRD-0003,2024-06-06,3,Wrong product,2024-06-06T11:21:00,DEL-002
RET-0006245,PRD-0003,2024-06-14,2,Quality issue,2024-06-14T13:34:00,DEL-002
RET-0006246,PRD-0003,2024-06-22,3,Damaged packaging,2024-06-22T13:24:00,DEL-002
RET-0006247,PRD-0003,2024-06-20,1,Damaged packaging,2024-06-20T20:05:00,DEL-002
RET-0006248,PRD-0003,2024-11-20,1,Near expiry,2024-11-20T12:53:00,DEL-002
RET-0006249,PRD-0004,2024-03-27,2,Wrong product,2024-03-27T10:22:00,DEL-002
RET-0006250,PRD-0004,2024-04-26,1,Quality issue,2024-04-26T19:29:00,DEL-002
RET-0006251,PRD-0004,2024-07-05,2,Quality issue,2024-07-05T18:42:00,DEL-002
RET-0006252,PRD-0004,2024-08-04,2,Quality issue,2024-08-04T16:50:00,DEL-002
RET-0006253,PRD-0004,2024-09-22,2,Near expiry,2024-09-22T18:31:00,DEL-002
RET-0006254,PRD-0004,2024-09-27,3,Quality issue,2024-09-27T17:19:00,DEL-002
RET-0006255,PRD-0004,2024-10-05,3,Wrong product,2024-10-05T18:13:00,DEL-002
RET-0006256,PRD-0004,2024-10-16,1,Damaged packaging,2024-10-16T18:05:00,DEL-002
RET-0006257,PRD-0004,2024-11-22,2,Damaged packaging,2024-11-22T20:30:00,DEL-002
RET-0006258,PRD-0004,2024-11-18,2,Quality issue,2024-11-18T14:34:00,DEL-002
RET-0006259,PRD-0005,2024-01-14,1,Quality issue,2024-01-14T10:58:00,DEL-002
RET-0006260,PRD-0005,2024-02-13,1,Quality issue,2024-02-13T10:13:00,DEL-002
RET-0006261,PRD-0005,2024-04-27,3,Damaged packaging,2024-04-27T18:23:00,DEL-002
RET-0006262,PRD-0005,2024-05-13,1,Wrong product,2024-05-13T19:20:00,DEL-002
RET-0006263,PRD-0005,2024-07-24,1,Quality issue,2024-07-24T12:02:00,DEL-002
RET-0006264,PRD-0005,2024-09-28,2,Near expiry,2024-09-28T12:52:00,DEL-002
RET-0006265,PRD-0005,2024-10-22,1,Near expiry,2024-10-22T09:15:00,DEL-002
RET-0006266,PRD-0005,2024-12-26,3,Damaged packaging,2024-12-26T11:18:00,DEL-002
RET-0006267,PRD-0006,2024-04-02,2,Quality issue,2024-04-02T15:52:00,DEL-002
RET-0006268,PRD-0006,2024-05-28,2,Wrong product,2024-05-28T17:30:00,DEL-002
RET-0006269,PRD-0006,2024-07-06,3,Damaged packaging,2024-07-06T09:30:00,DEL-002
RET-0006270,PRD-0006,2024-10-03,1,Quality issue,2024-10-03T17:05:00,DEL-002
RET-0006271,PRD-0006,2024-12-07,2,Damaged packaging,2024-12-07T14:12:00,DEL-002
RET-0006272,PRD-0007,2024-02-13,1,Quality issue,2024-02-13T12:46:00,DEL-002
RET-0006273,PRD-0007,2024-03-08,2,Quality issue,2024-03-08T17:11:00,DEL-002
RET-0006274,PRD-0007,2024-05-01,2,Damaged packaging,2024-05-01T15:42:00,DEL-002
RET-0006275,PRD-0007,2024-05-25,3,Quality issue,2024-05-25T18:11:00,DEL-002
RET-0006276,PRD-0007,2024-07-17,3,Near expiry,2024-07-17T18:33:00,DEL-002
RET-0006277,PRD-0007,2024-08-08,2,Damaged packaging,2024-08-08T19:40:00,DEL-002
RET-0006278,PRD-0007,2024-10-17,2,Damaged packaging,2024-10-17T19:10:00,DEL-002
RET-0006279,PRD-0007,2024-11-14,1,Damaged packaging,2024-11-14T11:41:00,DEL-002
RET-0006280,PRD-0007,2024-11-25,3,Damaged packaging,2024-11-25T15:39:00,DEL-002
RET-0006281,PRD-0007,2024-12-23,2,Damaged packaging,2024-12-23T09:44:00,DEL-002
RET-0006282,PRD-0008,2024-03-02,3,Wrong product,2024-03-02T18:54:00,DEL-002
RET-0006283,PRD-0008,2024-03-22,1,Damaged packaging,2024-03-22T11:35:00,DEL-002
RET-0006284,PRD-0008,2024-03-26,2,Near expiry,2024-03-26T13:35:00,DEL-002
RET-0006285,PRD-0008,2024-05-20,1,Damaged packaging,2024-05-20T18:10:00,DEL-002
RET-0006286,PRD-0008,2024-06-03,3,Near expiry,2024-06-03T09:50:00,DEL-002
RET-0006287,PRD-0008,2024-07-03,3,Damaged packaging,2024-07-03T12:04:00,DEL-002
RET-0006288,PRD-0008,2024-08-04,3,Quality issue,2024-08-04T13:21:00,DEL-002
RET-0006289,PRD-0008,2024-08-17,2,Damaged packaging,2024-08-17T16:45:00,DEL-002
RET-0006290,PRD-0008,2024-09-23,2,Damaged packaging,2024-09-23T19:48:00,DEL-002
RET-0006291,PRD-0008,2024-10-06,3,Quality issue,2024-10-06T14:29:00,DEL-002
RET-0006292,PRD-0008,2024-12-14,3,Damaged packaging,2024-12-14T15:15:00,DEL-002
RET-0006293,PRD-0009,2024-04-16,1,Wrong product,2024-04-16T13:47:00,DEL-002
RET-0006294,PRD-0009,2024-05-09,2,Wrong product,2024-05-09T17:54:00,DEL-002
RET-0006295,PRD-0009,2024-10-30,2,Near expiry,2024-10-30T15:18:00,DEL-002
RET-0006296,PRD-0009,2024-11-21,1,Quality issue,2024-11-21T12:33:00,DEL-002
RET-0006297,PRD-0009,2024-12-31,1,Near expiry,2024-12-31T10:04:00,DEL-002
RET-0006298,PRD-0010,2024-02-03,3,Quality issue,2024-02-03T19:25:00,DEL-002
RET-0006299,PRD-0010,2024-02-28,3,Wrong product,2024-02-28T12:16:00,DEL-002
RET-0006300,PRD-0010,2024-03-05,1,Damaged packaging,2024-03-05T18:55:00,DEL-002
RET-0006301,PRD-0010,2024-05-12,3,Quality issue,2024-05-12T10:35:00,DEL-002
RET-0006302,PRD-0010,2024-05-19,1,Damaged packaging,2024-05-19T11:35:00,DEL-002
RET-0006303,PRD-0010,2024-07-31,2,Near expiry,2024-07-31T15:07:00,DEL-002
RET-0006304,PRD-0010,2024-09-14,3,Quality issue,2024-09-14T18:30:00,DEL-002
RET-0006305,PRD-0010,2024-12-02,2,Damaged packaging,2024-12-02T18:36:00,DEL-002
RET-0006306,PRD-0010,2024-12-01,1,Damaged packaging,2024-12-01T20:26:00,DEL-002
RET-0006307,PRD-0010,2024-12-21,3,Damaged packaging,2024-12-21T12:03:00,DEL-002
RET-0006308,PRD-0010,2024-12-22,3,Quality issue,2024-12-22T11:40:00,DEL-002
RET-0006309,PRD-0010,2024-12-24,3,Wrong product,2024-12-24T14:23:00,DEL-002
RET-0006310,PRD-0011,2024-01-11,2,Wrong product,2024-01-11T14:01:00,DEL-002
RET-0006311,PRD-0011,2024-04-15,1,Near expiry,2024-04-15T09:57:00,DEL-002
RET-0006312,PRD-0011,2024-04-22,1,Near expiry,2024-04-22T19:10:00,DEL-002
RET-0006313,PRD-0011,2024-07-09,1,Quality issue,2024-07-09T14:53:00,DEL-002
RET-0006314,PRD-0011,2024-08-10,2,Near expiry,2024-08-10T15:26:00,DEL-002
RET-0006315,PRD-0011,2024-08-24,3,Wrong product,2024-08-24T10:43:00,DEL-002
RET-0006316,PRD-0011,2024-10-15,1,Near expiry,2024-10-15T11:47:00,DEL-002
RET-0006317,PRD-0011,2024-10-24,1,Quality issue,2024-10-24T15:41:00,DEL-002
RET-0006318,PRD-0011,2024-12-31,2,Damaged packaging,2024-12-31T16:54:00,DEL-002
RET-0006319,PRD-0012,2024-01-17,1,Damaged packaging,2024-01-17T18:05:00,DEL-002
RET-0006320,PRD-0012,2024-03-15,3,Near expiry,2024-03-15T15:19:00,DEL-002
RET-0006321,PRD-0012,2024-03-30,3,Quality issue,2024-03-30T15:59:00,DEL-002
RET-0006322,PRD-0012,2024-04-07,2,Near expiry,2024-04-07T15:32:00,DEL-002
RET-0006323,PRD-0012,2024-05-14,1,Wrong product,2024-05-14T14:47:00,DEL-002
RET-0006324,PRD-0012,2024-06-15,2,Near expiry,2024-06-15T16:52:00,DEL-002
RET-0006325,PRD-0012,2024-06-21,3,Damaged packaging,2024-06-21T10:49:00,DEL-002
RET-0006326,PRD-0012,2024-06-20,3,Quality issue,2024-06-20T12:18:00,DEL-002
RET-0006327,PRD-0012,2024-12-08,1,Damaged packaging,2024-12-08T18:57:00,DEL-002
RET-0006328,PRD-0012,2024-12-31,2,Quality issue,2024-12-31T17:22:00,DEL-002
RET-0006329,PRD-0013,2024-03-15,2,Quality issue,2024-03-15T19:26:00,DEL-002
RET-0006330,PRD-0013,2024-10-12,2,Damaged packaging,2024-10-12T09:01:00,DEL-002
RET-0006331,PRD-0013,2024-10-24,1,Damaged packaging,2024-10-24T10:01:00,DEL-002
RET-0006332,PRD-0013,2024-12-09,3,Damaged packaging,2024-12-09T12:34:00,DEL-002
RET-0006333,PRD-0013,2024-12-23,2,Damaged packaging,2024-12-23T09:03:00,DEL-002
RET-0006334,PRD-0014,2024-01-29,3,Wrong product,2024-01-29T09:36:00,DEL-002
RET-0006335,PRD-0014,2024-03-18,1,Damaged packaging,2024-03-18T15:17:00,DEL-002
RET-0006336,PRD-0014,2024-04-13,2,Quality issue,2024-04-13T15:09:00,DEL-002
RET-0006337,PRD-0014,2024-07-14,3,Wrong product,2024-07-14T15:14:00,DEL-002
RET-0006338,PRD-0014,2024-07-20,3,Near expiry,2024-07-20T17:33:00,DEL-002
RET-0006339,PRD-0014,2024-07-31,2,Near expiry,2024-07-31T14:03:00,DEL-002
RET-0006340,PRD-0014,2024-08-10,1,Near expiry,2024-08-10T20:12:00,DEL-002
RET-0006341,PRD-0015,2024-02-16,3,Quality issue,2024-02-16T19:23:00,DEL-002
RET-0006342,PRD-0015,2024-02-19,3,Quality issue,2024-02-19T10:00:00,DEL-002
RET-0006343,PRD-0015,2024-03-31,1,Near expiry,2024-03-31T19:12:00,DEL-002
RET-0006344,PRD-0015,2024-05-18,2,Quality issue,2024-05-18T12:31:00,DEL-002
RET-0006345,PRD-0015,2024-06-14,2,Near expiry,2024-06-14T09:30:00,DEL-002
RET-0006346,PRD-0015,2024-10-07,1,Quality issue,2024-10-07T17:35:00,DEL-002
RET-0006347,PRD-0015,2024-10-26,1,Damaged packaging,2024-10-26T19:47:00,DEL-002
RET-0006348,PRD-0016,2024-04-28,1,Damaged packaging,2024-04-28T11:57:00,DEL-002
RET-0006349,PRD-0016,2024-06-25,2,Quality issue,2024-06-25T18:13:00,DEL-002
RET-0006350,PRD-0016,2024-07-24,3,Quality issue,2024-07-24T15:25:00,DEL-002
RET-0006351,PRD-0016,2024-10-20,1,Quality issue,2024-10-20T14:58:00,DEL-002
RET-0006352,PRD-0016,2024-11-22,1,Wrong product,2024-11-22T18:35:00,DEL-002
RET-0006353,PRD-0017,2024-01-12,1,Quality issue,2024-01-12T09:40:00,DEL-002
RET-0006354,PRD-0017,2024-01-16,2,Wrong product,2024-01-16T15:27:00,DEL-002
RET-0006355,PRD-0017,2024-04-06,1,Wrong product,2024-04-06T13:17:00,DEL-002
RET-0006356,PRD-0017,2024-04-12,2,Damaged packaging,2024-04-12T16:33:00,DEL-002
RET-0006357,PRD-0017,2024-04-25,1,Wrong product,2024-04-25T10:07:00,DEL-002
RET-0006358,PRD-0017,2024-05-12,2,Quality issue,2024-05-12T19:45:00,DEL-002
RET-0006359,PRD-0017,2024-06-27,2,Near expiry,2024-06-27T09:31:00,DEL-002
RET-0006360,PRD-0017,2024-12-02,1,Wrong product,2024-12-02T12:12:00,DEL-002
RET-0006361,PRD-0018,2024-10-28,3,Wrong product,2024-10-28T15:08:00,DEL-002
RET-0006362,PRD-0018,2024-12-10,3,Near expiry,2024-12-10T16:18:00,DEL-002
RET-0006363,PRD-0018,2024-12-17,2,Quality issue,2024-12-17T10:07:00,DEL-002
RET-0006364,PRD-0019,2024-06-28,3,Quality issue,2024-06-28T10:32:00,DEL-002
RET-0006365,PRD-0019,2024-08-19,1,Near expiry,2024-08-19T16:54:00,DEL-002
RET-0006366,PRD-0019,2024-09-10,2,Near expiry,2024-09-10T19:39:00,DEL-002
RET-0006367,PRD-0019,2024-12-28,3,Near expiry,2024-12-28T14:28:00,DEL-002
RET-0006368,PRD-0020,2024-01-29,1,Near expiry,2024-01-29T18:49:00,DEL-002
RET-0006369,PRD-0020,2024-03-11,2,Quality issue,2024-03-11T10:18:00,DEL-002
RET-0006370,PRD-0020,2024-06-28,1,Quality issue,2024-06-28T13:40:00,DEL-002
RET-0006371,PRD-0020,2024-07-08,2,Damaged packaging,2024-07-08T13:42:00,DEL-002
RET-0006372,PRD-0020,2024-08-24,1,Near expiry,2024-08-24T10:32:00,DEL-002
RET-0006373,PRD-0020,2024-09-09,1,Wrong product,2024-09-09T15:00:00,DEL-002
RET-0006374,PRD-0020,2024-12-09,1,Damaged packaging,2024-12-09T10:40:00,DEL-002
RET-0006375,PRD-0021,2024-02-24,1,Expired product,2024-02-24T18:05:00,DEL-002
RET-0006376,PRD-0021,2024-07-02,3,Damaged packaging,2024-07-02T18:43:00,DEL-002
RET-0006377,PRD-0021,2024-09-04,1,Wrong variant,2024-09-04T11:47:00,DEL-002
RET-0006378,PRD-0021,2024-09-09,3,Wrong variant,2024-09-09T13:37:00,DEL-002
RET-0006379,PRD-0021,2024-11-18,2,Spoiled,2024-11-18T13:30:00,DEL-002
RET-0006380,PRD-0021,2024-11-27,3,Expired product,2024-11-27T15:21:00,DEL-002
RET-0006381,PRD-0021,2024-12-17,1,Expired product,2024-12-17T15:56:00,DEL-002
RET-0006382,PRD-0022,2024-02-26,1,Expired product,2024-02-26T18:29:00,DEL-002
RET-0006383,PRD-0022,2024-03-17,2,Expired product,2024-03-17T18:33:00,DEL-002
RET-0006384,PRD-0022,2024-03-26,1,Wrong variant,2024-03-26T19:37:00,DEL-002
RET-0006385,PRD-0022,2024-04-10,1,Wrong variant,2024-04-10T15:45:00,DEL-002
RET-0006386,PRD-0022,2024-05-16,2,Spoiled,2024-05-16T15:20:00,DEL-002
RET-0006387,PRD-0022,2024-05-20,2,Expired product,2024-05-20T13:40:00,DEL-002
RET-0006388,PRD-0022,2024-05-23,1,Wrong variant,2024-05-23T14:28:00,DEL-002
RET-0006389,PRD-0022,2024-06-03,2,Expired product,2024-06-03T18:30:00,DEL-002
RET-0006390,PRD-0022,2024-07-23,3,Damaged packaging,2024-07-23T16:23:00,DEL-002
RET-0006391,PRD-0022,2024-08-23,2,Damaged packaging,2024-08-23T10:05:00,DEL-002
RET-0006392,PRD-0022,2024-08-27,2,Spoiled,2024-08-27T18:35:00,DEL-002
RET-0006393,PRD-0022,2024-09-06,3,Damaged packaging,2024-09-06T17:57:00,DEL-002
RET-0006394,PRD-0022,2024-09-17,3,Spoiled,2024-09-17T15:22:00,DEL-002
RET-0006395,PRD-0022,2024-12-10,2,Damaged packaging,2024-12-10T09:41:00,DEL-002
RET-0006396,PRD-0022,2024-12-11,2,Wrong variant,2024-12-11T19:25:00,DEL-002
RET-0006397,PRD-0023,2024-02-03,2,Wrong variant,2024-02-03T19:36:00,DEL-002
RET-0006398,PRD-0023,2024-03-04,2,Expired product,2024-03-04T09:24:00,DEL-002
RET-0006399,PRD-0023,2024-03-16,1,Damaged packaging,2024-03-16T17:36:00,DEL-002
RET-0006400,PRD-0023,2024-05-10,1,Spoiled,2024-05-10T17:49:00,DEL-002
RET-0006401,PRD-0023,2024-06-03,3,Wrong variant,2024-06-03T16:15:00,DEL-002
RET-0006402,PRD-0023,2024-06-13,1,Spoiled,2024-06-13T18:10:00,DEL-002
RET-0006403,PRD-0023,2024-06-17,3,Spoiled,2024-06-17T17:47:00,DEL-002
RET-0006404,PRD-0023,2024-07-12,1,Expired product,2024-07-12T16:53:00,DEL-002
RET-0006405,PRD-0023,2024-08-02,3,Damaged packaging,2024-08-02T09:16:00,DEL-002
RET-0006406,PRD-0023,2024-12-05,2,Spoiled,2024-12-05T12:41:00,DEL-002
RET-0006407,PRD-0023,2024-12-27,3,Expired product,2024-12-27T16:22:00,DEL-002
RET-0006408,PRD-0023,2024-12-31,2,Expired product,2024-12-31T14:00:00,DEL-002
RET-0006409,PRD-0024,2024-03-04,1,Spoiled,2024-03-04T11:04:00,DEL-002
RET-0006410,PRD-0024,2024-03-31,3,Expired product,2024-03-31T11:57:00,DEL-002
RET-0006411,PRD-0024,2024-04-01,3,Damaged packaging,2024-04-01T16:31:00,DEL-002
RET-0006412,PRD-0024,2024-04-07,3,Damaged packaging,2024-04-07T13:19:00,DEL-002
RET-0006413,PRD-0024,2024-04-25,1,Damaged packaging,2024-04-25T10:47:00,DEL-002
RET-0006414,PRD-0024,2024-05-13,1,Expired product,2024-05-13T11:47:00,DEL-002
RET-0006415,PRD-0024,2024-06-12,1,Spoiled,2024-06-12T13:52:00,DEL-002
RET-0006416,PRD-0024,2024-06-29,2,Damaged packaging,2024-06-29T11:49:00,DEL-002
RET-0006417,PRD-0024,2024-07-22,3,Spoiled,2024-07-22T19:49:00,DEL-002
RET-0006418,PRD-0024,2024-09-05,3,Damaged packaging,2024-09-05T20:49:00,DEL-002
RET-0006419,PRD-0024,2024-09-08,3,Expired product,2024-09-08T11:00:00,DEL-002
RET-0006420,PRD-0024,2024-09-14,1,Wrong variant,2024-09-14T13:41:00,DEL-002
RET-0006421,PRD-0024,2024-10-19,1,Spoiled,2024-10-19T12:03:00,DEL-002
RET-0006422,PRD-0024,2024-10-11,1,Expired product,2024-10-11T11:17:00,DEL-002
RET-0006423,PRD-0025,2024-01-04,2,Damaged packaging,2024-01-04T18:44:00,DEL-002
RET-0006424,PRD-0025,2024-01-23,1,Spoiled,2024-01-23T19:39:00,DEL-002
RET-0006425,PRD-0025,2024-02-06,3,Expired product,2024-02-06T17:08:00,DEL-002
RET-0006426,PRD-0025,2024-05-09,1,Damaged packaging,2024-05-09T19:09:00,DEL-002
RET-0006427,PRD-0025,2024-06-06,1,Expired product,2024-06-06T11:53:00,DEL-002
RET-0006428,PRD-0025,2024-07-02,2,Spoiled,2024-07-02T11:51:00,DEL-002
RET-0006429,PRD-0025,2024-09-14,3,Expired product,2024-09-14T10:03:00,DEL-002
RET-0006430,PRD-0025,2024-10-20,3,Spoiled,2024-10-20T19:07:00,DEL-002
RET-0006431,PRD-0025,2024-11-30,1,Damaged packaging,2024-11-30T11:44:00,DEL-002
RET-0006432,PRD-0025,2024-12-20,1,Wrong variant,2024-12-20T16:03:00,DEL-002
RET-0006433,PRD-0026,2024-01-21,1,Expired product,2024-01-21T20:21:00,DEL-002
RET-0006434,PRD-0026,2024-01-21,3,Expired product,2024-01-21T12:18:00,DEL-002
RET-0006435,PRD-0026,2024-05-31,2,Damaged packaging,2024-05-31T18:15:00,DEL-002
RET-0006436,PRD-0026,2024-06-12,3,Spoiled,2024-06-12T10:26:00,DEL-002
RET-0006437,PRD-0026,2024-07-05,2,Expired product,2024-07-05T20:29:00,DEL-002
RET-0006438,PRD-0027,2024-01-15,1,Spoiled,2024-01-15T13:53:00,DEL-002
RET-0006439,PRD-0027,2024-01-28,3,Spoiled,2024-01-28T13:42:00,DEL-002
RET-0006440,PRD-0027,2024-03-29,3,Damaged packaging,2024-03-29T14:37:00,DEL-002
RET-0006441,PRD-0027,2024-04-14,2,Wrong variant,2024-04-14T19:44:00,DEL-002
RET-0006442,PRD-0027,2024-08-09,1,Damaged packaging,2024-08-09T18:31:00,DEL-002
RET-0006443,PRD-0027,2024-08-14,2,Wrong variant,2024-08-14T12:12:00,DEL-002
RET-0006444,PRD-0027,2024-08-12,2,Spoiled,2024-08-12T14:49:00,DEL-002
RET-0006445,PRD-0027,2024-09-23,1,Spoiled,2024-09-23T17:56:00,DEL-002
RET-0006446,PRD-0027,2024-11-02,3,Wrong variant,2024-11-02T17:06:00,DEL-002
RET-0006447,PRD-0027,2024-11-15,3,Wrong variant,2024-11-15T15:43:00,DEL-002
RET-0006448,PRD-0028,2024-02-23,3,Leaking bottle,2024-02-23T15:20:00,DEL-002
RET-0006449,PRD-0028,2024-06-08,2,Wrong flavour,2024-06-08T16:52:00,DEL-002
RET-0006450,PRD-0028,2024-07-31,1,Leaking bottle,2024-07-31T11:36:00,DEL-002
RET-0006451,PRD-0028,2024-08-04,3,Wrong flavour,2024-08-04T15:27:00,DEL-002
RET-0006452,PRD-0028,2024-08-28,1,Wrong flavour,2024-08-28T13:19:00,DEL-002
RET-0006453,PRD-0028,2024-11-11,1,Wrong flavour,2024-11-11T14:59:00,DEL-002
RET-0006454,PRD-0029,2024-06-23,3,Damaged packaging,2024-06-23T11:51:00,DEL-002
RET-0006455,PRD-0029,2024-10-27,3,Damaged packaging,2024-10-27T10:20:00,DEL-002
RET-0006456,PRD-0029,2024-12-20,3,Wrong flavour,2024-12-20T14:13:00,DEL-002
RET-0006457,PRD-0029,2024-12-31,3,Leaking bottle,2024-12-31T16:11:00,DEL-002
RET-0006458,PRD-0030,2024-04-21,2,Damaged packaging,2024-04-21T11:28:00,DEL-002
RET-0006459,PRD-0030,2024-05-13,2,Leaking bottle,2024-05-13T16:54:00,DEL-002
RET-0006460,PRD-0030,2024-12-07,2,Leaking bottle,2024-12-07T09:42:00,DEL-002
RET-0006461,PRD-0031,2024-04-18,3,Damaged packaging,2024-04-18T16:48:00,DEL-002
RET-0006462,PRD-0031,2024-12-20,3,Damaged packaging,2024-12-20T11:16:00,DEL-002
RET-0006463,PRD-0032,2024-07-27,1,Wrong flavour,2024-07-27T19:34:00,DEL-002
RET-0006464,PRD-0032,2024-09-04,3,Damaged packaging,2024-09-04T12:44:00,DEL-002
RET-0006465,PRD-0032,2024-10-05,3,Leaking bottle,2024-10-05T20:38:00,DEL-002
RET-0006466,PRD-0032,2024-10-09,2,Wrong flavour,2024-10-09T12:20:00,DEL-002
RET-0006467,PRD-0032,2024-11-30,2,Damaged packaging,2024-11-30T10:25:00,DEL-002
RET-0006468,PRD-0033,2024-03-20,1,Wrong flavour,2024-03-20T13:41:00,DEL-002
RET-0006469,PRD-0033,2024-10-22,3,Damaged packaging,2024-10-22T16:58:00,DEL-002
RET-0006470,PRD-0033,2024-12-21,2,Wrong flavour,2024-12-21T15:28:00,DEL-002
RET-0006471,PRD-0034,2024-06-02,3,Leaking bottle,2024-06-02T15:44:00,DEL-002
RET-0006472,PRD-0034,2024-07-17,3,Damaged packaging,2024-07-17T10:09:00,DEL-002
RET-0006473,PRD-0034,2024-09-13,3,Damaged packaging,2024-09-13T12:29:00,DEL-002
RET-0006474,PRD-0034,2024-10-31,1,Wrong flavour,2024-10-31T11:00:00,DEL-002
RET-0006475,PRD-0035,2024-02-15,3,Damaged,2024-02-15T14:12:00,DEL-002
RET-0006476,PRD-0035,2024-05-15,1,Wrong quantity,2024-05-15T17:01:00,DEL-002
RET-0006477,PRD-0035,2024-05-08,2,Over-ripened,2024-05-08T15:28:00,DEL-002
RET-0006478,PRD-0035,2024-06-05,3,Damaged,2024-06-05T13:09:00,DEL-002
RET-0006479,PRD-0035,2024-06-08,3,Over-ripened,2024-06-08T09:27:00,DEL-002
RET-0006480,PRD-0035,2024-06-24,1,Wrong quantity,2024-06-24T11:58:00,DEL-002
RET-0006481,PRD-0035,2024-08-20,3,Over-ripened,2024-08-20T10:35:00,DEL-002
RET-0006482,PRD-0035,2024-08-28,1,Spoiled on arrival,2024-08-28T20:37:00,DEL-002
RET-0006483,PRD-0035,2024-09-05,2,Damaged,2024-09-05T12:11:00,DEL-002
RET-0006484,PRD-0035,2024-09-17,2,Wrong quantity,2024-09-17T12:02:00,DEL-002
RET-0006485,PRD-0035,2024-10-08,3,Spoiled on arrival,2024-10-08T15:22:00,DEL-002
RET-0006486,PRD-0035,2024-10-19,2,Over-ripened,2024-10-19T17:27:00,DEL-002
RET-0006487,PRD-0035,2024-11-23,1,Over-ripened,2024-11-23T09:34:00,DEL-002
RET-0006488,PRD-0035,2024-11-18,3,Wrong quantity,2024-11-18T16:38:00,DEL-002
RET-0006489,PRD-0035,2024-12-01,3,Wrong quantity,2024-12-01T20:14:00,DEL-002
RET-0006490,PRD-0036,2024-01-22,3,Spoiled on arrival,2024-01-22T14:54:00,DEL-002
RET-0006491,PRD-0036,2024-01-24,1,Over-ripened,2024-01-24T17:25:00,DEL-002
RET-0006492,PRD-0036,2024-03-30,1,Wrong quantity,2024-03-30T11:13:00,DEL-002
RET-0006493,PRD-0036,2024-05-04,3,Damaged,2024-05-04T14:36:00,DEL-002
RET-0006494,PRD-0036,2024-06-24,1,Spoiled on arrival,2024-06-24T13:05:00,DEL-002
RET-0006495,PRD-0036,2024-06-26,1,Over-ripened,2024-06-26T19:13:00,DEL-002
RET-0006496,PRD-0036,2024-06-25,3,Wrong quantity,2024-06-25T16:34:00,DEL-002
RET-0006497,PRD-0036,2024-07-11,2,Damaged,2024-07-11T17:08:00,DEL-002
RET-0006498,PRD-0036,2024-08-08,2,Damaged,2024-08-08T10:57:00,DEL-002
RET-0006499,PRD-0036,2024-09-11,2,Over-ripened,2024-09-11T11:53:00,DEL-002
RET-0006500,PRD-0036,2024-09-19,1,Spoiled on arrival,2024-09-19T11:06:00,DEL-002
RET-0006501,PRD-0036,2024-10-05,1,Damaged,2024-10-05T17:42:00,DEL-002
RET-0006502,PRD-0036,2024-10-28,2,Spoiled on arrival,2024-10-28T14:32:00,DEL-002
RET-0006503,PRD-0036,2024-10-22,3,Spoiled on arrival,2024-10-22T18:55:00,DEL-002
RET-0006504,PRD-0036,2024-11-24,1,Spoiled on arrival,2024-11-24T19:08:00,DEL-002
RET-0006505,PRD-0036,2024-12-14,3,Over-ripened,2024-12-14T13:55:00,DEL-002
RET-0006506,PRD-0037,2024-02-11,3,Spoiled on arrival,2024-02-11T19:43:00,DEL-002
RET-0006507,PRD-0037,2024-02-11,1,Over-ripened,2024-02-11T14:35:00,DEL-002
RET-0006508,PRD-0037,2024-02-28,1,Wrong quantity,2024-02-28T13:13:00,DEL-002
RET-0006509,PRD-0037,2024-03-15,1,Over-ripened,2024-03-15T20:46:00,DEL-002
